worker_id,state,industry,gender,education_level,experience_years,actual_monthly_wage,minimum_wage,fair_wage_estimate,wage_gap,gap_percentage,is_underpaid,fair_wage_gap,fair_wage_gap_pct,gender_discriminated,severity_score,severity_band
41322,Haryana,Textiles,Female,10th Pass,14,16922,20400,14000,3478,17.05,1,-2922,-20.87,0,32.02450980392157,High (30-60)
41323,Odisha,Construction,Male,12th Pass,7,16251,17500,18000,1249,7.14,1,1749,9.72,0,16.568571428571428,Low (10-30)
41324,Assam,Agriculture,Male,12th Pass,0,18733,16800,18000,-1933,-11.51,0,-733,-4.07,0,0.0,
41325,West Bengal,Machinery,Male,Graduate,0,28188,20400,32000,-7788,-38.18,0,3812,11.91,0,0.0,
41326,Uttar Pradesh,Small Manufacturing,Male,5th Pass,26,14147,19500,9000,5353,27.45,1,-5147,-57.19,0,37.225641025641025,High (30-60)
41327,Gujarat,Agriculture,Male,5th Pass,4,9909,21600,9000,11691,54.12,1,-909,-10.1,0,62.91178538113769,Critical (60+)
41328,Jharkhand,Agriculture,Male,Illiterate,9,8843,17800,7000,8957,50.32,1,-1843,-26.33,0,62.89465758797641,Critical (60+)
41329,Maharashtra,Leather,Female,10th Pass,15,17741,20400,14000,2659,13.03,1,-3741,-26.72,0,30.017156862745097,High (30-60)
41330,Madhya Pradesh,IT Services,Female,Graduate,6,28394,18000,32000,-10394,-57.74,0,3606,11.27,0,0.0,
41331,Gujarat,Manufacturing,Female,Graduate,8,23540,21600,32000,-1940,-8.98,0,8460,26.44,0,0.0,
41332,Punjab,Construction,Female,12th Pass,16,20926,18500,18000,-2426,-13.11,0,-2926,-16.26,0,0.0,
41333,Punjab,Manufacturing,Male,10th Pass,9,18757,18500,14000,-257,-1.39,0,-4757,-33.98,0,0.0,
41334,Chhattisgarh,Construction,Male,10th Pass,20,16860,22500,14000,5640,25.07,1,-2860,-20.43,0,36.03333333333333,High (30-60)
41335,Haryana,Textiles,Female,12th Pass,17,23502,20400,18000,-3102,-15.21,0,-5502,-30.57,0,0.0,
41336,Madhya Pradesh,Metals,Male,12th Pass,15,22364,18000,18000,-4364,-24.24,0,-4364,-24.24,0,0.0,
41337,Madhya Pradesh,Agriculture,Male,Illiterate,12,11942,18000,7000,6058,33.66,1,-4942,-70.6,0,53.70256914806872,High (30-60)
41338,Telangana,Food Processing,Female,Graduate,6,27603,19500,32000,-8103,-41.55,0,4397,13.74,0,0.0,
41339,Uttar Pradesh,Textiles,Male,Illiterate,9,11476,19500,7000,8024,41.15,1,-4476,-63.94,0,49.07435897435897,High (30-60)
41340,Jharkhand,Agriculture,Male,Illiterate,23,13905,17800,7000,3895,21.88,1,-6905,-98.64,0,34.44101123595506,High (30-60)
41341,Tamil Nadu,Agriculture,Male,Illiterate,14,10218,18000,7000,7782,43.23,1,-3218,-45.97,0,58.91856625537036,High (30-60)
41342,Karnataka,Construction,Male,5th Pass,0,10610,21600,9000,10990,50.88,1,-1610,-17.89,0,60.68905414193621,Critical (60+)
41343,Uttar Pradesh,Agriculture,Male,5th Pass,32,18495,19500,9000,1005,5.15,1,-9495,-105.5,0,15.576923076923077,Low (10-30)
41344,Karnataka,Textiles,Male,10th Pass,0,13674,21600,14000,7926,36.69,1,326,2.33,0,46.84722222222222,High (30-60)
41345,Gujarat,Metals,Male,5th Pass,19,12346,21600,9000,9254,42.84,1,-3346,-37.18,0,49.9212962962963,High (30-60)
41346,Rajasthan,Manufacturing,Male,Graduate,9,39267,19500,32000,-19767,-101.37,0,-7267,-22.71,0,0.0,
41347,West Bengal,Agriculture,Male,Illiterate,18,12252,20400,7000,8148,39.94,1,-5252,-75.03,0,48.470588235294116,High (30-60)
41348,Uttar Pradesh,Food Processing,Female,12th Pass,9,21056,19500,18000,-1556,-7.98,0,-3056,-16.98,0,0.0,
41349,Uttar Pradesh,Agriculture,Male,10th Pass,9,16462,19500,14000,3038,15.58,1,-2462,-17.59,0,31.28974358974359,High (30-60)
41350,Uttar Pradesh,Agriculture,Female,5th Pass,1,7533,19500,9000,11967,61.37,1,1467,16.3,1,100.0,Critical (60+)
41351,Maharashtra,Mining,Male,10th Pass,0,12035,20400,14000,8365,41.0,1,1965,14.04,0,49.002450980392155,High (30-60)
41352,Haryana,IT Services,Female,Graduate,13,31745,20400,32000,-11345,-55.61,0,255,0.8,0,0.0,
41353,Karnataka,Manufacturing,Male,10th Pass,8,17979,21600,14000,3621,16.76,1,-3979,-28.42,0,31.881944444444443,High (30-60)
41354,Uttar Pradesh,Metals,Male,Diploma,13,29955,19500,22000,-10455,-53.62,0,-7955,-36.16,0,0.0,
41355,Tamil Nadu,Services,Female,12th Pass,5,15291,18000,18000,2709,15.05,1,2709,15.05,1,47.43948456532098,High (30-60)
41356,Assam,Small Manufacturing,Female,12th Pass,10,15457,16800,18000,1343,7.99,1,2543,14.13,0,16.99702380952381,Low (10-30)
41357,Maharashtra,Construction,Male,5th Pass,7,10016,20400,9000,10384,50.9,1,-1016,-11.29,0,61.41147132918937,Critical (60+)
41358,Assam,Agriculture,Male,Illiterate,8,8295,16800,7000,8505,50.62,1,-1295,-18.5,0,63.63941969285872,Critical (60+)
41359,Assam,Retail,Male,Illiterate,12,10427,16800,7000,6373,37.93,1,-3427,-48.96,0,47.467261904761905,High (30-60)
41360,Uttar Pradesh,Manufacturing,Female,12th Pass,19,21286,19500,18000,-1786,-9.16,0,-3286,-18.26,0,0.0,
41361,Maharashtra,Services,Male,Illiterate,20,14102,20400,7000,6298,30.87,1,-7102,-101.46,0,43.93627450980392,High (30-60)
41362,Tamil Nadu,Retail,Female,5th Pass,4,8361,18000,9000,9639,53.55,1,639,7.1,1,91.96655929474679,Critical (60+)
41363,Rajasthan,Manufacturing,Female,5th Pass,18,11708,19500,9000,7792,39.96,1,-2708,-30.09,1,83.9468361890613,Critical (60+)
41364,Assam,Metals,Male,10th Pass,13,17483,16800,14000,-683,-4.07,0,-3483,-24.88,0,0.0,
41365,Telangana,Metals,Male,Illiterate,0,6526,19500,7000,12974,66.53,1,474,6.77,0,61.766666666666666,Critical (60+)
41366,Assam,Silk,Female,10th Pass,10,12174,16800,14000,4626,27.54,1,1826,13.04,1,75.19750862814993,Critical (60+)
41367,Tamil Nadu,Construction,Male,10th Pass,10,17966,18000,14000,34,0.19,1,-3966,-28.33,0,13.094444444444445,Low (10-30)
41368,Gujarat,Textiles,Female,10th Pass,0,13721,21600,14000,7879,36.48,1,279,1.99,1,61.02714003507454,Critical (60+)
41369,Maharashtra,Food Processing,Male,12th Pass,10,23458,20400,18000,-3058,-14.99,0,-5458,-30.32,0,0.0,
41370,Haryana,Manufacturing,Male,Diploma,11,21558,20400,22000,-1158,-5.68,0,442,2.01,0,0.0,
41371,Haryana,Small Manufacturing,Male,Illiterate,14,13012,20400,7000,7388,36.22,1,-6012,-85.89,0,46.6078431372549,High (30-60)
41372,Karnataka,Agriculture,Male,Illiterate,9,11171,21600,7000,10429,48.28,1,-4171,-59.59,0,59.48308485478075,High (30-60)
41373,Maharashtra,Agriculture,Female,12th Pass,11,21658,20400,18000,-1258,-6.17,0,-3658,-20.32,0,0.0,
41374,Maharashtra,Manufacturing,Male,10th Pass,0,11971,20400,14000,8429,41.32,1,2029,14.49,0,49.15931372549019,High (30-60)
41375,Telangana,Services,Female,10th Pass,4,11676,19500,14000,7824,40.12,1,2324,16.6,1,84.03205153258283,Critical (60+)
41376,Maharashtra,Chemicals,Male,5th Pass,3,9215,20400,9000,11185,54.83,1,-215,-2.39,0,55.91421568627451,High (30-60)
41377,Uttar Pradesh,Small Manufacturing,Male,Illiterate,22,16019,19500,7000,3481,17.85,1,-9019,-128.84,0,32.42564102564103,High (30-60)
41378,Odisha,Manufacturing,Male,10th Pass,22,21336,17500,14000,-3836,-21.92,0,-7336,-52.4,0,0.0,
41379,Assam,Machinery,Male,Post-Graduate,0,47667,16800,45000,-30867,-183.73,0,-2667,-5.93,0,0.0,
41380,Maharashtra,Agriculture,Female,10th Pass,9,15776,20400,14000,4624,22.67,1,-1776,-12.69,0,34.83333333333333,High (30-60)
41381,Maharashtra,Services,Male,Diploma,14,30627,20400,22000,-10227,-50.13,0,-8627,-39.21,0,0.0,
41382,Assam,Mining,Male,10th Pass,9,16358,16800,14000,442,2.63,1,-2358,-16.84,0,14.31547619047619,Low (10-30)
41383,Assam,Agriculture,Female,Graduate,10,25457,16800,32000,-8657,-51.53,0,6543,20.45,0,0.0,
41384,Uttar Pradesh,Agriculture,Female,Illiterate,24,11693,19500,7000,7807,40.04,1,-4693,-67.04,1,94.85520115849435,Critical (60+)
41385,Rajasthan,Agriculture,Male,Illiterate,20,15594,19500,7000,3906,20.03,1,-8594,-122.77,0,33.51538461538462,High (30-60)
41386,Uttar Pradesh,Manufacturing,Male,12th Pass,5,20211,19500,18000,-711,-3.65,0,-2211,-12.28,0,0.0,
41387,Maharashtra,Agriculture,Female,Illiterate,0,4778,20400,7000,15622,76.58,1,2222,31.74,1,100.0,Critical (60+)
41388,Punjab,Chemicals,Male,12th Pass,12,24324,18500,18000,-5824,-31.48,0,-6324,-35.13,0,0.0,
41389,Uttar Pradesh,Agriculture,Female,10th Pass,17,17715,19500,14000,1785,9.15,1,-3715,-26.54,0,17.576923076923077,Low (10-30)
41390,Telangana,Construction,Male,Diploma,4,21829,19500,22000,-2329,-11.94,0,171,0.78,0,0.0,
41391,Uttar Pradesh,Agriculture,Female,12th Pass,16,20150,19500,18000,-650,-3.33,0,-2150,-11.94,0,0.0,
41392,Maharashtra,Agriculture,Male,5th Pass,13,11790,20400,9000,8610,42.21,1,-2790,-31.0,0,56.73107569435645,High (30-60)
41393,Maharashtra,Services,Female,5th Pass,14,13096,20400,9000,7304,35.8,1,-4096,-45.51,1,61.37821669191492,Critical (60+)
41394,Uttar Pradesh,Services,Female,10th Pass,16,18521,19500,14000,979,5.02,1,-4521,-32.29,0,15.51025641025641,Low (10-30)
41395,Odisha,Manufacturing,Female,12th Pass,0,13975,17500,18000,3525,20.14,1,4025,22.36,1,50.348637956368904,High (30-60)
41396,Tamil Nadu,Retail,Female,10th Pass,5,12277,18000,14000,5723,31.79,1,1723,12.31,1,81.11995556292385,Critical (60+)
41397,Punjab,Construction,Male,5th Pass,10,11042,18500,9000,7458,40.31,1,-2042,-22.69,0,56.64703473181863,High (30-60)
41398,Rajasthan,Agriculture,Male,5th Pass,21,18182,19500,9000,1318,6.76,1,-9182,-102.02,0,16.379487179487178,Low (10-30)
41399,Uttar Pradesh,Agriculture,Female,12th Pass,2,14276,19500,18000,5224,26.79,1,3724,20.69,1,52.28716051259643,High (30-60)
41400,Haryana,IT Services,Male,Diploma,5,22266,20400,22000,-1866,-9.15,0,-266,-1.21,0,0.0,
41401,West Bengal,Textiles,Female,Diploma,0,19015,20400,22000,1385,6.79,1,2985,13.57,0,16.394607843137255,Low (10-30)
41402,Punjab,Mining,Male,Post-Graduate,24,44152,18500,45000,-25652,-138.66,0,848,1.88,0,0.0,
41403,Karnataka,Textiles,Female,5th Pass,8,9173,21600,9000,12427,57.53,1,-173,-1.92,1,100.0,Critical (60+)
41404,Tamil Nadu,IT Services,Male,Graduate,6,27161,18000,32000,-9161,-50.89,0,4839,15.12,0,0.0,
41405,Madhya Pradesh,Services,Female,10th Pass,3,14871,18000,14000,3129,17.38,1,-871,-6.22,1,48.60392223993776,High (30-60)
41406,Gujarat,Chemicals,Male,Diploma,5,19984,21600,22000,1616,7.48,1,2016,9.16,0,16.74074074074074,Low (10-30)
41407,Maharashtra,Manufacturing,Male,10th Pass,10,17520,20400,14000,2880,14.12,1,-3520,-25.14,0,30.558823529411764,High (30-60)
41408,Karnataka,Food Processing,Female,5th Pass,9,11797,21600,9000,9803,45.38,1,-2797,-31.08,1,85.18025480406584,Critical (60+)
41409,Chhattisgarh,Agriculture,Male,Illiterate,6,9913,22500,7000,12587,55.94,1,-2913,-41.61,0,63.51283144783038,Critical (60+)
41410,Tamil Nadu,Leather,Male,10th Pass,4,12789,18000,14000,5211,28.95,1,1211,8.65,0,37.975,High (30-60)
41411,Assam,Retail,Male,5th Pass,6,11084,16800,9000,5716,34.02,1,-2084,-23.16,0,45.51190476190476,High (30-60)
41412,Maharashtra,Construction,Male,10th Pass,13,17728,20400,14000,2672,13.1,1,-3728,-26.63,0,30.049019607843135,High (30-60)
41413,West Bengal,Small Manufacturing,Female,5th Pass,2,9197,20400,9000,11203,54.92,1,-197,-2.19,1,100.0,Critical (60+)
41414,Uttar Pradesh,Small Manufacturing,Female,10th Pass,7,15046,19500,14000,4454,22.84,1,-1046,-7.47,1,50.26204471881895,High (30-60)
41415,Uttar Pradesh,Manufacturing,Male,5th Pass,5,9482,19500,9000,10018,51.37,1,-482,-5.36,0,54.187179487179485,High (30-60)
41416,Gujarat,Manufacturing,Male,5th Pass,14,15792,21600,9000,5808,26.89,1,-6792,-75.47,0,36.94444444444444,High (30-60)
41417,Gujarat,Mining,Male,Illiterate,20,13328,21600,7000,8272,38.3,1,-6328,-90.4,0,47.64814814814815,High (30-60)
41418,Odisha,Food Processing,Female,10th Pass,5,14356,17500,14000,3144,17.97,1,-356,-2.54,1,49.27216790709352,High (30-60)
41419,Odisha,Agriculture,Male,10th Pass,8,18207,17500,14000,-707,-4.04,0,-4207,-30.05,0,0.0,
41420,Telangana,Machinery,Male,Graduate,15,39243,19500,32000,-19743,-101.25,0,-7243,-22.63,0,0.0,
41421,Odisha,Construction,Male,Illiterate,8,10342,17500,7000,7158,40.9,1,-3342,-47.74,0,57.68604393540049,High (30-60)
41422,Gujarat,Machinery,Male,Graduate,10,35784,21600,32000,-14184,-65.67,0,-3784,-11.82,0,0.0,
41423,Maharashtra,Agriculture,Female,10th Pass,12,16548,20400,14000,3852,18.88,1,-2548,-18.2,0,32.94117647058823,High (30-60)
41424,Uttar Pradesh,Services,Female,Post-Graduate,9,39964,19500,45000,-20464,-104.94,0,5036,11.19,0,0.0,
41425,Uttar Pradesh,Mining,Male,10th Pass,0,15069,19500,14000,4431,22.72,1,-1069,-7.64,0,34.86153846153846,High (30-60)
41426,Jharkhand,Manufacturing,Male,12th Pass,15,22870,17800,18000,-5070,-28.48,0,-4870,-27.06,0,0.0,
41427,Rajasthan,Construction,Male,Illiterate,7,10188,19500,7000,9312,47.75,1,-3188,-45.54,0,60.15507043103297,Critical (60+)
41428,Maharashtra,Agriculture,Male,Illiterate,1,6457,20400,7000,13943,68.35,1,543,7.76,0,71.70430215649925,Critical (60+)
41429,Uttar Pradesh,Retail,Female,10th Pass,10,15949,19500,14000,3551,18.21,1,-1949,-13.92,0,32.6051282051282,High (30-60)
41430,Assam,Agriculture,Male,10th Pass,24,21022,16800,14000,-4222,-25.13,0,-7022,-50.16,0,0.0,
41431,Rajasthan,Small Manufacturing,Female,5th Pass,5,10390,19500,9000,9110,46.72,1,-1390,-15.44,1,100.0,Critical (60+)
41432,Uttar Pradesh,Construction,Male,12th Pass,0,14940,19500,18000,4560,23.38,1,3060,17.0,0,35.19230769230769,High (30-60)
41433,Gujarat,Agriculture,Male,Illiterate,19,13476,21600,7000,8124,37.61,1,-6476,-92.51,0,47.30555555555556,High (30-60)
41434,Maharashtra,Agriculture,Female,Diploma,0,16907,20400,22000,3493,17.12,1,5093,23.15,0,32.06127450980392,High (30-60)
41435,Chhattisgarh,Construction,Male,10th Pass,2,12254,22500,14000,10246,45.54,1,1746,12.47,0,51.26888888888889,High (30-60)
41436,Haryana,Agriculture,Female,Illiterate,12,8762,20400,7000,11638,57.05,1,-1762,-25.17,1,100.0,Critical (60+)
41437,Madhya Pradesh,Services,Male,Graduate,12,28739,18000,32000,-10739,-59.66,0,3261,10.19,0,0.0,
41438,Odisha,Agriculture,Male,10th Pass,22,23845,17500,14000,-6345,-36.26,0,-9845,-70.32,0,0.0,
41439,Maharashtra,IT Services,Male,Post-Graduate,3,37577,20400,45000,-17177,-84.2,0,7423,16.5,0,0.0,
41440,Tamil Nadu,Agriculture,Female,5th Pass,16,12423,18000,9000,5577,30.98,1,-3423,-38.03,1,80.71556226750859,Critical (60+)
41441,Rajasthan,Leather,Male,10th Pass,6,16736,19500,14000,2764,14.17,1,-2736,-19.54,0,30.587179487179487,High (30-60)
41442,Maharashtra,Chemicals,Male,10th Pass,11,17903,20400,14000,2497,12.24,1,-3903,-27.88,0,29.620098039215687,Low (10-30)
41443,Karnataka,Agriculture,Female,5th Pass,25,16289,21600,9000,5311,24.59,1,-7289,-80.99,0,35.79398148148148,High (30-60)
41444,Punjab,Chemicals,Male,12th Pass,18,21611,18500,18000,-3111,-16.82,0,-3611,-20.06,0,0.0,
41445,West Bengal,Mining,Male,12th Pass,15,18529,20400,18000,1871,9.17,1,-529,-2.94,0,17.58578431372549,Low (10-30)
41446,Tamil Nadu,Services,Female,Diploma,0,21964,18000,22000,-3964,-22.02,0,36,0.16,0,0.0,
41447,Telangana,Manufacturing,Male,5th Pass,12,13331,19500,9000,6169,31.64,1,-4331,-48.12,0,44.31794871794872,High (30-60)
41448,Maharashtra,Agriculture,Male,Illiterate,9,10107,20400,7000,10293,50.46,1,-3107,-44.39,0,61.456359800072995,Critical (60+)
41449,Tamil Nadu,Metals,Male,Diploma,13,21356,18000,22000,-3356,-18.64,0,644,2.93,0,0.0,
41450,Uttar Pradesh,Small Manufacturing,Male,10th Pass,13,19323,19500,14000,177,0.91,1,-5323,-38.02,0,13.453846153846154,Low (10-30)
41451,Punjab,Food Processing,Male,12th Pass,16,22428,18500,18000,-3928,-21.23,0,-4428,-24.6,0,0.0,
41452,Uttar Pradesh,Services,Female,Diploma,3,21280,19500,22000,-1780,-9.13,0,720,3.27,0,0.0,
41453,Assam,Chemicals,Male,12th Pass,10,18183,16800,18000,-1383,-8.23,0,-183,-1.02,0,0.0,
41454,Maharashtra,Small Manufacturing,Male,Illiterate,7,8883,20400,7000,11517,56.46,1,-1883,-26.9,0,68.04861857148234,Critical (60+)
41455,Tamil Nadu,Agriculture,Male,Illiterate,7,10852,18000,7000,7148,39.71,1,-3852,-55.03,0,57.00038634468054,High (30-60)
41456,Karnataka,Services,Male,10th Pass,0,13548,21600,14000,8052,37.28,1,452,3.23,0,47.138888888888886,High (30-60)
41457,Tamil Nadu,Retail,Female,12th Pass,8,14727,18000,18000,3273,18.18,1,3273,18.18,1,49.00315801409209,High (30-60)
41458,Uttar Pradesh,Construction,Female,12th Pass,2,14596,19500,18000,4904,25.15,1,3404,18.91,1,51.44555394894864,High (30-60)
41459,Karnataka,Agriculture,Male,10th Pass,2,17195,21600,14000,4405,20.39,1,-3195,-22.82,0,33.69675925925926,High (30-60)
41460,Telangana,Metals,Male,10th Pass,3,13781,19500,14000,5719,29.33,1,219,1.56,0,38.16410256410256,High (30-60)
41461,Uttar Pradesh,Silk,Female,12th Pass,3,18036,19500,18000,1464,7.51,1,-36,-0.2,0,16.753846153846155,Low (10-30)
41462,Uttar Pradesh,Textiles,Male,5th Pass,1,11091,19500,9000,8409,43.12,1,-2091,-23.23,0,50.06153846153846,High (30-60)
41463,Rajasthan,Agriculture,Male,Illiterate,13,11964,19500,7000,7536,38.65,1,-4964,-70.91,0,55.34028120433722,High (30-60)
41464,Uttar Pradesh,Retail,Female,Illiterate,0,5731,19500,7000,13769,70.61,1,1269,18.13,1,99.86346457119151,Critical (60+)
41465,Tamil Nadu,IT Services,Male,Diploma,4,19250,18000,22000,-1250,-6.94,0,2750,12.5,0,0.0,
41466,Jharkhand,Agriculture,Female,10th Pass,16,17106,17800,14000,694,3.9,1,-3106,-22.19,0,14.94943820224719,Low (10-30)
41467,Odisha,Agriculture,Male,5th Pass,27,13737,17500,9000,3763,21.5,1,-4737,-52.63,0,34.25142857142857,High (30-60)
41468,Gujarat,Small Manufacturing,Male,Post-Graduate,14,40885,21600,45000,-19285,-89.28,0,4115,9.14,0,0.0,
41469,Uttar Pradesh,Food Processing,Male,Illiterate,18,13063,19500,7000,6437,33.01,1,-6063,-86.61,0,45.0051282051282,High (30-60)
41470,Gujarat,Manufacturing,Male,12th Pass,5,17047,21600,18000,4553,21.08,1,953,5.29,0,34.03935185185185,High (30-60)
41471,Jharkhand,Construction,Male,Illiterate,13,11723,17800,7000,6077,34.14,1,-4723,-67.47,0,53.76965490131739,High (30-60)
41472,Telangana,IT Services,Female,Post-Graduate,4,44404,19500,45000,-24904,-127.71,0,596,1.32,0,0.0,
41473,Uttar Pradesh,Silk,Female,5th Pass,11,10520,19500,9000,8980,46.05,1,-1520,-16.89,1,87.11045581729799,Critical (60+)
41474,Karnataka,Food Processing,Female,Diploma,9,23572,21600,22000,-1972,-9.13,0,-1572,-7.15,0,0.0,
41475,Haryana,Retail,Male,10th Pass,1,16492,20400,14000,3908,19.16,1,-2492,-17.8,0,33.07843137254902,High (30-60)
41476,Haryana,Food Processing,Female,Graduate,2,22180,20400,32000,-1780,-8.73,0,9820,30.69,0,0.0,
41477,Rajasthan,Agriculture,Female,10th Pass,15,16746,19500,14000,2754,14.12,1,-2746,-19.61,0,30.56153846153846,High (30-60)
41478,Uttar Pradesh,Chemicals,Female,Graduate,4,32078,19500,32000,-12578,-64.5,0,-78,-0.24,0,0.0,
41479,Rajasthan,Construction,Male,12th Pass,6,22875,19500,18000,-3375,-17.31,0,-4875,-27.08,0,0.0,
41480,Punjab,Agriculture,Female,5th Pass,24,14874,18500,9000,3626,19.6,1,-5874,-65.27,1,49.34004927242066,High (30-60)
41481,Haryana,Agriculture,Male,5th Pass,13,15428,20400,9000,4972,24.37,1,-6428,-71.42,0,35.68627450980392,High (30-60)
41482,Madhya Pradesh,IT Services,Male,Diploma,3,26175,18000,22000,-8175,-45.42,0,-4175,-18.98,0,0.0,
41483,Odisha,Food Processing,Male,5th Pass,3,11667,17500,9000,5833,33.33,1,-2667,-29.63,0,45.16571428571429,High (30-60)
41484,West Bengal,Manufacturing,Male,5th Pass,3,8251,20400,9000,12149,59.55,1,749,8.32,0,58.27696078431373,High (30-60)
41485,Assam,Retail,Male,10th Pass,8,18911,16800,14000,-2111,-12.57,0,-4911,-35.08,0,0.0,
41486,Punjab,Agriculture,Female,12th Pass,21,24668,18500,18000,-6168,-33.34,0,-6668,-37.04,0,0.0,
41487,Uttar Pradesh,Services,Male,10th Pass,10,19343,19500,14000,157,0.81,1,-5343,-38.16,0,13.402564102564103,Low (10-30)
41488,Uttar Pradesh,Agriculture,Female,10th Pass,21,14233,19500,14000,5267,27.01,1,-233,-1.66,1,52.400251394586604,High (30-60)
41489,Maharashtra,Agriculture,Male,10th Pass,14,16273,20400,14000,4127,20.23,1,-2273,-16.24,0,33.615196078431374,High (30-60)
41490,Maharashtra,Metals,Female,12th Pass,24,21836,20400,18000,-1436,-7.04,0,-3836,-21.31,0,0.0,
41491,Uttar Pradesh,Textiles,Female,10th Pass,7,13844,19500,14000,5656,29.01,1,156,1.11,1,53.42332937352094,High (30-60)
41492,Uttar Pradesh,Retail,Female,12th Pass,5,17419,19500,18000,2081,10.67,1,581,3.23,0,28.835897435897436,Low (10-30)
41493,West Bengal,Construction,Male,5th Pass,6,9804,20400,9000,10596,51.94,1,-804,-8.93,0,62.01305227416526,Critical (60+)
41494,Karnataka,Agriculture,Female,10th Pass,18,18009,21600,14000,3591,16.62,1,-4009,-28.64,0,31.8125,High (30-60)
41495,Uttar Pradesh,Agriculture,Female,5th Pass,23,13649,19500,9000,5851,30.01,1,-4649,-51.66,1,58.936183373243814,High (30-60)
41496,Punjab,Retail,Male,Illiterate,0,6126,18500,7000,12374,66.89,1,874,12.49,0,61.943243243243245,Critical (60+)
41497,Uttar Pradesh,IT Services,Female,Post-Graduate,8,42698,19500,45000,-23198,-118.96,0,2302,5.12,0,0.0,
41498,Tamil Nadu,Agriculture,Male,Illiterate,23,12613,18000,7000,5387,29.93,1,-5613,-80.19,0,38.46388888888889,High (30-60)
41499,Tamil Nadu,Construction,Male,12th Pass,12,25636,18000,18000,-7636,-42.42,0,-7636,-42.42,0,0.0,
41500,Rajasthan,Food Processing,Female,5th Pass,8,8358,19500,9000,11142,57.14,1,642,7.13,1,92.86781746397116,Critical (60+)
41501,Assam,Leather,Male,5th Pass,9,12739,16800,9000,4061,24.17,1,-3739,-41.54,0,35.586309523809526,High (30-60)
41502,Tamil Nadu,Retail,Male,12th Pass,0,18809,18000,18000,-809,-4.49,0,-809,-4.49,0,0.0,
41503,Jharkhand,Leather,Female,10th Pass,21,19501,17800,14000,-1701,-9.56,0,-5501,-39.29,0,0.0,
41504,Punjab,Services,Female,Diploma,10,24447,18500,22000,-5947,-32.15,0,-2447,-11.12,0,0.0,
41505,Maharashtra,Agriculture,Male,5th Pass,7,11056,20400,9000,9344,45.8,1,-2056,-22.84,0,58.79189478740217,High (30-60)
41506,West Bengal,Agriculture,Female,5th Pass,22,13843,20400,9000,6557,32.14,1,-4843,-53.81,1,59.46992621152857,High (30-60)
41507,Haryana,Agriculture,Male,10th Pass,30,26618,20400,14000,-6218,-30.48,0,-12618,-90.13,0,0.0,
41508,Maharashtra,Construction,Male,5th Pass,4,8501,20400,9000,11899,58.33,1,499,5.54,0,79.35864961035298,Critical (60+)
41509,Maharashtra,Leather,Female,5th Pass,18,14368,20400,9000,6032,29.57,1,-5368,-59.64,1,53.12875820322492,High (30-60)
41510,Uttar Pradesh,Construction,Male,Illiterate,13,12970,19500,7000,6530,33.49,1,-5970,-85.29,0,45.243589743589745,High (30-60)
41511,Uttar Pradesh,Construction,Female,10th Pass,21,16911,19500,14000,2589,13.28,1,-2911,-20.79,0,30.138461538461538,High (30-60)
41512,Rajasthan,Small Manufacturing,Male,10th Pass,0,11313,19500,14000,8187,41.98,1,2687,19.19,0,49.49230769230769,High (30-60)
41513,Karnataka,Services,Male,10th Pass,20,20325,21600,14000,1275,5.9,1,-6325,-45.18,0,15.95138888888889,Low (10-30)
41514,Uttar Pradesh,Construction,Male,10th Pass,10,16547,19500,14000,2953,15.14,1,-2547,-18.19,0,31.07179487179487,High (30-60)
41515,Punjab,Construction,Male,5th Pass,9,11126,18500,9000,7374,39.86,1,-2126,-23.62,0,56.3945760212112,High (30-60)
41516,Assam,Agriculture,Male,Illiterate,13,8970,16800,7000,7830,46.61,1,-1970,-28.14,0,61.50790773296477,Critical (60+)
41517,Gujarat,Agriculture,Female,12th Pass,35,22360,21600,18000,-760,-3.52,0,-4360,-24.22,0,0.0,
41518,Karnataka,Construction,Male,10th Pass,0,14665,21600,14000,6935,32.11,1,-665,-4.75,0,44.55324074074074,High (30-60)
41519,Tamil Nadu,Manufacturing,Male,12th Pass,10,21947,18000,18000,-3947,-21.93,0,-3947,-21.93,0,0.0,
41520,Uttar Pradesh,Agriculture,Male,10th Pass,20,22847,19500,14000,-3347,-17.16,0,-8847,-63.19,0,0.0,
41521,Punjab,Construction,Female,Illiterate,9,9455,18500,7000,9045,48.89,1,-2455,-35.07,1,100.0,Critical (60+)
41522,Haryana,Services,Female,12th Pass,16,20649,20400,18000,-249,-1.22,0,-2649,-14.72,0,0.0,
41523,Maharashtra,Agriculture,Male,12th Pass,30,30864,20400,18000,-10464,-51.29,0,-12864,-71.47,0,0.0,
41524,Uttar Pradesh,Retail,Male,Illiterate,6,8550,19500,7000,10950,56.15,1,-1550,-22.14,0,56.57692307692308,High (30-60)
41525,Maharashtra,Metals,Male,Graduate,9,32187,20400,32000,-11787,-57.78,0,-187,-0.58,0,0.0,
41526,Gujarat,Chemicals,Male,12th Pass,20,19813,21600,18000,1787,8.27,1,-1813,-10.07,0,17.136574074074073,Low (10-30)
41527,Uttar Pradesh,Construction,Male,10th Pass,10,16435,19500,14000,3065,15.72,1,-2435,-17.39,0,31.358974358974358,High (30-60)
41528,Rajasthan,Small Manufacturing,Female,Illiterate,4,6432,19500,7000,13068,67.02,1,568,8.11,1,100.0,Critical (60+)
